ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS
6206	take a stroll, walk around	Jamsay_Mondoro	yílíwú yìlìwé	j í l í w ú # j ì l ì w é
6207	take a stroll, walk around	Togo_Kan	gɔ́ŋúrⁿú gɔ̀ŋúrⁿù	ɡ ɔ́ ŋ ú rⁿ ú # ɡ ɔ̀ ŋ ú rⁿ ù
6208	take a stroll, walk around	Togo_Kan	ɲɛ̀ŋî:	ɲ ɛ̀ ŋ îː
6209	take a stroll, walk around	Yorno_So	yólú yàlɛ́:	j ó l ú # j à l ɛ́ː
6210	take a stroll, walk around	Tommo_So	yólú yàlíyɛ́	j ó l ú # j à l í j ɛ́
6211	take a stroll, walk around	Dogul_Dom	dùmàndá dùmɛ́	d ù m à n d á # d ù m ɛ́
6212	take a stroll, walk around	Yanda_Dom	yǎl yàlíyɛ́	j ǎ l # j à l í j ɛ́
6213	take a stroll, walk around	Najamba	yál yàlíyɛ́	j á l # j à l í j ɛ́
6214	take a stroll, walk around	Tiranige	tóndá: ún	t ó n d áː # ú n
6215	take a stroll, walk around	Mombo	gì:lì gí:lè	ɡ ìː l ì # ɡ íː l è
6216	take a stroll, walk around	Ampari	jírò	dʒ í r ò
6217	take a stroll, walk around	Bunoge	yí:là yí:lè	j íː l à # j íː l è
6218	take a stroll, walk around	Penange	yìgìlà yígílè	j ì ɡ ì l à # j í ɡ í l è
4725	tell an outright lie	Toro_Tegu	àrùkɔ́m kɔ́rúm	à r ù k ɔ́ m # k ɔ́ r ú m
4726	tell an outright lie	Toro_Tegu	kɔ́rúmɔ́	k ɔ́ r ú m ɔ́
4727	tell an outright lie	Bangime	ɡíjɛ̀ n sɛ̀rɛ̀	ɡ í dʒ ɛ̀ # n # s ɛ̀ r ɛ̀
4728	tell an outright lie	Ben_Tey	pìrècɛ́sɛ̀ cɛ́sɛ́	p ì r è tʃ ɛ́ s ɛ̀ # tʃ ɛ́ s ɛ́
4729	tell an outright lie	Bankan_Tey	bɛ̀rɛ̀kɛ́sɛ̀ kɛ́sɛ́	b ɛ̀ r ɛ̀ k ɛ́ s ɛ̀ # k ɛ́ s ɛ́
4730	tell an outright lie	Nanga	bɛ̀rɛ̀kɛ́sɛ̂ kɛ́sɛ́	b ɛ̀ r ɛ̀ k ɛ́ s ɛ̂ # k ɛ́ s ɛ́
4731	tell an outright lie	Jamsay_Douentza	bɛ̀rɛ̀cɛ́jɛ̀ cɛ́jɛ́	b ɛ̀ r ɛ̀ tʃ ɛ́ dʒ ɛ̀ # tʃ ɛ́ dʒ ɛ́
4732	tell an outright lie	Perge_Tegu	bɛ̀rɛ̀kɛ́sɛ̀ kɛ́sɛ́	b ɛ̀ r ɛ̀ k ɛ́ s ɛ̀ # k ɛ́ s ɛ́
4733	tell an outright lie	Yorno_So	kálá	k á l á
4734	tell an outright lie	Tommo_So	kàkàlù gɛ́m kálá	k à k à l ù # ɡ ɛ́ m # k á l á
4735	tell an outright lie	Yanda_Dom	bɛ̀rɛ̀kɛ́zɛ̀ kɛ́zɛ́	b ɛ̀ r ɛ̀ k ɛ́ z ɛ̀ # k ɛ́ z ɛ́
4736	tell an outright lie	Najamba	bɛ̀rɛ̀kɛ́jɛ̀ kɛ́jɛ́	b ɛ̀ r ɛ̀ k ɛ́ dʒ ɛ̀ # k ɛ́ dʒ ɛ́
5237	ten	Toro_Tegu	pɛ́:rú	p ɛ́ː r ú
5238	ten	Sangha_So	pɛ́l	p ɛ́ l
5239	ten	Ben_Tey	pɛ́rú	p ɛ́ r ú
5240	ten	Bankan_Tey	pɛ́:rú	p ɛ́ː r ú
5241	ten	Nanga	pɛ́:rù	p ɛ́ː r ù
5242	ten	Jamsay_Douentza	pɛ́rú	p ɛ́ r ú
5243	ten	Perge_Tegu	pɛ́rú	p ɛ́ r ú
5244	ten	Gourou	pɛ́rɛ́	p ɛ́ r ɛ́
5245	ten	Togo_Kan	pɛ́rú	p ɛ́ r ú
5246	ten	Yorno_So	pɛ́l	p ɛ́ l
5247	ten	Tommo_So	pɛ́lú	p ɛ́ l ú
5248	ten	Dogul_Dom	pɛ́ɛ̀l	p ɛ̂ː l
5249	ten	Tebul_Ure	pɛ́lú	p ɛ́ l ú
5250	ten	Yanda_Dom	píyɛ́l	p í j ɛ́ l
5251	ten	Yanda_Dom	yèpíyél	j è p í j é l
5252	ten	Najamba	píyɛ́lì	p í j ɛ́ l ì
5253	ten	Tiranige	pìyɔ̀lù	p ì j ɔ̀ l ù
5254	ten	Mombo	pɛ́:lù	p ɛ́ː l ù
5255	ten	Ampari	pɛ́:ró	p ɛ́ː r ó
5256	ten	Bunoge	kóbéwⁿ	k ó b é wⁿ
5257	ten	Penange	pɛ̀:l	p ɛ̀ː l
5258	ten	Penange	pɛ̀:lù	p ɛ̀ː l ù
5259	ten	Penange	gè pɛ́:l	ɡ è # p ɛ́ː l
5260	ten	Penange	pɛ́:lú	p ɛ́ː l ú
7827	that (far-distant, all unpredictable forms)	Sangha_So	kɔ́ɔ́n	k ɔ́ː n
7828	that (far-distant, all unpredictable forms)	Ben_Tey	m̀bá	m̀ b á
7829	that (far-distant, all unpredictable forms)	Togo_Kan	érú kɔ́	é r ú # k ɔ́
7830	that (far-distant, all unpredictable forms)	Yanda_Dom	màŋgó	m à ŋ ɡ ó
7831	that (far-distant, all unpredictable forms)	Najamba	òmá:	ò m áː
7832	that (far-distant, all unpredictable forms)	Tiranige	yáwò	j á w ò
3234	that (nonproximal deictic, near- and far-distant, all unpredictable forms)	Toro_Tegu	ŋ̀gú	ŋ̀ ɡ ú
3235	that (nonproximal deictic, near- and far-distant, all unpredictable forms)	Gourou	lɔ̂:	l ɔ̂ː
3236	that (nonproximal deictic, near- and far-distant, all unpredictable forms)	Yorno_So	kó	k ó
3237	that (nonproximal deictic, near- and far-distant, all unpredictable forms)	Tommo_So	nìí	n ǐː
3238	that (nonproximal deictic, near- and far-distant, all unpredictable forms)	Tebul_Ure	màgú	m à ɡ ú
3239	that (nonproximal deictic, near- and far-distant, all unpredictable forms)	Tiranige	éwò	é w ò
3240	that (nonproximal deictic, near- and far-distant, all unpredictable forms)	Mombo	nɛ̂:	n ɛ̂ː
3241	that (nonproximal deictic, near- and far-distant, all unpredictable forms)	Penange	èmbà	è m b à
3242	that same, the aforementioned (strong discourse-definite, often preposed ko)	Toro_Tegu	kɔ̀	k ɔ̀
3243	that same, the aforementioned (strong discourse-definite, often preposed ko)	Nanga	kú	k ú
3244	that same, the aforementioned (strong discourse-definite, often preposed ko)	Jamsay_Douentza	kò	k ò
3245	that same, the aforementioned (strong discourse-definite, often preposed ko)	Perge_Tegu	kò	k ò
3246	that same, the aforementioned (strong discourse-definite, often preposed ko)	Togo_Kan	kó	k ó
3247	that same, the aforementioned (strong discourse-definite, often preposed ko)	Yorno_So	kó	k ó
3248	that same, the aforementioned (strong discourse-definite, often preposed ko)	Tommo_So	kó	k ó
3249	that same, the aforementioned (strong discourse-definite, often preposed ko)	Tommo_So	wó	w ó
3250	that same, the aforementioned (strong discourse-definite, often preposed ko)	Yanda_Dom	kó	k ó
3251	that same, the aforementioned (strong discourse-definite, often preposed ko)	Tiranige	érì	é r ì
3252	that same, the aforementioned (strong discourse-definite, often preposed ko)	Bunoge	ʔɛ̀mɛ́	ʔ ɛ̀ m ɛ́
3253	that same, the aforementioned (strong discourse-definite, often preposed ko)	Penange	ɛ̂:	ɛ̂ː
2791	the bush, outback (away from settlements)	Toro_Tegu	ǒw	ǒ w
2792	the bush, outback (away from settlements)	Bangime	n náà	n # n âː
2793	the bush, outback (away from settlements)	Sangha_So	òlú	ò l ú
2794	the bush, outback (away from settlements)	Ben_Tey	ɔ̀rⁿɔ́:	ɔ̀ rⁿ ɔ́ː
2795	the bush, outback (away from settlements)	Bankan_Tey	ɔ̀rⁿɔ́:	ɔ̀ rⁿ ɔ́ː
2796	the bush, outback (away from settlements)	Nanga	ǒ:	ǒː
2797	the bush, outback (away from settlements)	Jamsay_Douentza	èjú	è dʒ ú
2798	the bush, outback (away from settlements)	Perge_Tegu	ǒy	ǒ j
2799	the bush, outback (away from settlements)	Gourou	ègú	è ɡ ú
2800	the bush, outback (away from settlements)	Jamsay_Mondoro	èjù bómó	è dʒ ù # b ó m ó
2801	the bush, outback (away from settlements)	Togo_Kan	bàrá	b à r á
2802	the bush, outback (away from settlements)	Yorno_So	sóló	s ó l ó
2803	the bush, outback (away from settlements)	Tommo_So	òlú	ò l ú
2804	the bush, outback (away from settlements)	Dogul_Dom	ónùŋ	ó n ù ŋ
2805	the bush, outback (away from settlements)	Tebul_Ure	ándá	á n d á
2806	the bush, outback (away from settlements)	Yanda_Dom	òy	ò j
2807	the bush, outback (away from settlements)	Najamba	kɛ́rɛ́	k ɛ́ r ɛ́
2808	the bush, outback (away from settlements)	Tiranige	góló	ɡ ó l ó
2809	the bush, outback (away from settlements)	Mombo	kɔ̂yⁿ	k ɔ̂ jⁿ
2810	the bush, outback (away from settlements)	Bunoge	kɛ́	k ɛ́
2811	the bush, outback (away from settlements)	Penange	kɔ̀yⁿ	k ɔ̀ jⁿ
5037	the same one	Toro_Tegu	tùrí	t ù r í
5038	the same one	Sangha_So	túrú	t ú r ú
5039	the same one	Ben_Tey	tùwⁿɔ̂:	t ù wⁿ ɔ̂ː
5040	the same one	Bankan_Tey	tùmá	t ù m á
5041	the same one	Nanga	tùmâ	t ù m â
5042	the same one	Jamsay_Douentza	túmnó	t ú m n ó
5043	the same one	Perge_Tegu	túmnó	t ú m n ó
5044	the same one	Yorno_So	tɔ́:ⁿ	t ɔ́ːⁿ
5045	the same one	Tommo_So	tùmɔ̀ wó	t ù m ɔ̀ # w ó
5046	the same one	Dogul_Dom	tɔ́mɔ̀	t ɔ́ m ɔ̀
5047	the same one	Najamba	kúndé	k ú n d é
5048	the same one	Tiranige	tò:mà	t òː m à
5049	the same one	Mombo	yɛ̀: tá:ŋgù	j ɛ̀ː # t áː ŋ ɡ ù
5050	the same one	Penange	tà:ŋgà	t àː ŋ ɡ à
3299	there (logophoric)	Bangime	kéɛ̀ⁿ	k é ɛ̀ⁿ
3300	there (logophoric)	Sangha_So	kókóó	k ó k óː
3301	there (logophoric)	Sangha_So	ngɔ́ɔ́	n ɡ ɔ́ː
3302	there (logophoric)	Jamsay_Douentza	ɛ̌nlé	ɛ̌ n l é
3303	there (logophoric)	Jamsay_Douentza	ǎnlé	ǎ n l é
3304	there (logophoric)	Tommo_So	gàndà kó	ɡ à n d à # k ó
3305	there (logophoric)	Tommo_So	gàndà wó	ɡ à n d à # w ó
962	thigh, upper leg (of person)	Toro_Tegu	pàgá	p à ɡ á
963	thigh, upper leg (of person)	Bangime	tóŋɡórò	t ó ŋ ɡ ó r ò
964	thigh, upper leg (of person)	Sangha_So	pàɣá	p à ɣ á
965	thigh, upper leg (of person)	Ben_Tey	pìpǎ:	p ì p ǎː
966	thigh, upper leg (of person)	Bankan_Tey	pǎ:	p ǎː
967	thigh, upper leg (of person)	Nanga	pàgá	p à ɡ á
968	thigh, upper leg (of person)	Jamsay_Douentza	dáŋárⁿá	d á ŋ á rⁿ á
969	thigh, upper leg (of person)	Jamsay_Douentza	dígɛ́	d í ɡ ɛ́
970	thigh, upper leg (of person)	Perge_Tegu	pàpàgá	p à p à ɡ á
971	thigh, upper leg (of person)	Gourou	dígɛ́	d í ɡ ɛ́
972	thigh, upper leg (of person)	Togo_Kan	tɔ̀wɔ́	t ɔ̀ w ɔ́
973	thigh, upper leg (of person)	Yorno_So	pàgá	p à ɡ á
974	thigh, upper leg (of person)	Tomo_Kan_Segue	pàʔá	p à ʔ á
975	thigh, upper leg (of person)	Tomo_Kan_Diangassagou	pàgà	p à ɡ à
976	thigh, upper leg (of person)	Tommo_So	ànù pàgá	à n ù # p à ɡ á
977	thigh, upper leg (of person)	Dogul_Dom	páágá	p áː ɡ á
978	thigh, upper leg (of person)	Tebul_Ure	pàgá	p à ɡ á
979	thigh, upper leg (of person)	Yanda_Dom	pàgà	p à ɡ à
980	thigh, upper leg (of person)	Najamba	nà:págà:	n àː p á ɡ àː
981	thigh, upper leg (of person)	Najamba	págɛ̀:	p á ɡ ɛ̀ː
982	thigh, upper leg (of person)	Tiranige	pàgà	p à ɡ à
6755	thin (linear object, e.g. pole)	Toro_Tegu	ɔ̀ⁿsí:ⁿ	ɔ̀ⁿ s íːⁿ
6756	thin (linear object, e.g. pole)	Bangime	bírɛ̀bɛ́	b í r ɛ̀ b ɛ́
6757	thin (linear object, e.g. pole)	Bangime	ʤáŋɡà	dʒ á ŋ ɡ à
6758	thin (linear object, e.g. pole)	Sangha_So	wéj	w é dʒ
6759	thin (linear object, e.g. pole)	Ben_Tey	mɛ̀njɛ̂w	m ɛ̀ n dʒ ɛ̂ w
6760	thin (linear object, e.g. pole)	Bankan_Tey	mɛ̀zɛ̂yⁿ	m ɛ̀ z ɛ̂ jⁿ
6761	thin (linear object, e.g. pole)	Nanga	mɛ̀:njɛ́	m ɛ̀ː n dʒ ɛ́
6762	thin (linear object, e.g. pole)	Jamsay_Douentza	ùɲú	ù ɲ ú
6763	thin (linear object, e.g. pole)	Perge_Tegu	mɛ̀:njɛ́	m ɛ̀ː n dʒ ɛ́
6764	thin (linear object, e.g. pole)	Gourou	ùsí:ⁿ	ù s íːⁿ
6765	thin (linear object, e.g. pole)	Jamsay_Mondoro	ùɲú	ù ɲ ú
6766	thin (linear object, e.g. pole)	Togo_Kan	ùjú	ù dʒ ú
6767	thin (linear object, e.g. pole)	Yorno_So	ùjí:	ù dʒ íː
6768	thin (linear object, e.g. pole)	Tommo_So	ùsìý	ù s ì j́
6769	thin (linear object, e.g. pole)	Yanda_Dom	mɛ̀nzù	m ɛ̀ n z ù
6770	thin (linear object, e.g. pole)	Najamba	mènjú:	m è n dʒ úː
6771	thin (linear object, e.g. pole)	Najamba	mènjí:	m è n dʒ íː
6772	thin (linear object, e.g. pole)	Najamba	mènjúmbó	m è n dʒ ú m b ó
6773	thin (linear object, e.g. pole)	Tiranige	mɛ́njíwè	m ɛ́ n dʒ í w è
6774	thin (linear object, e.g. pole)	Mombo	ɲɔ́ŋgɔ̀	ɲ ɔ́ ŋ ɡ ɔ̀
6775	thin (linear object, e.g. pole)	Ampari	ɲɔ̀wⁿɔ̀	ɲ ɔ̀ wⁿ ɔ̀
6776	thin (linear object, e.g. pole)	Bunoge	ɲɔ̀ŋgɔ̀	ɲ ɔ̀ ŋ ɡ ɔ̀
6777	thin (linear object, e.g. pole)	Penange	ɲɔ̀ŋgɔ̀	ɲ ɔ̀ ŋ ɡ ɔ̀
3676	thing (general term)	Toro_Tegu	ɛ́sú	ɛ́ s ú
3677	thing (general term)	Toro_Tegu	ɛ̀sùlàgú	ɛ̀ s ù l à ɡ ú
3678	thing (general term)	Sangha_So	kɪ́ðɛ́	k ɪ́ ð ɛ́
3679	thing (general term)	Ben_Tey	kɔ́:ⁿ	k ɔ́ːⁿ
3680	thing (general term)	Bankan_Tey	kɔ́n	k ɔ́ n
3681	thing (general term)	Nanga	kɔ́	k ɔ́
3682	thing (general term)	Nanga	kɔ́ŋ	k ɔ́ ŋ
3683	thing (general term)	Nanga	kɔ̀kámâ	k ɔ̀ k á m â
3684	thing (general term)	Nanga	yɛ̀kámâ	j ɛ̀ k á m â
3685	thing (general term)	Jamsay_Douentza	cɛ̌:	tʃ ɛ̌ː
3686	thing (general term)	Jamsay_Douentza	cìjɛ́	tʃ ì dʒ ɛ́
3687	thing (general term)	Perge_Tegu	kí:	k íː
3688	thing (general term)	Gourou	kìsɛ́	k ì s ɛ́
3689	thing (general term)	Jamsay_Mondoro	cɛ̌:	tʃ ɛ̌ː
3690	thing (general term)	Togo_Kan	ɔ̀jɔ́	ɔ̀ dʒ ɔ́
3691	thing (general term)	Yorno_So	kíjɛ́	k í dʒ ɛ́
3692	thing (general term)	Tommo_So	kídɛ́	k í d ɛ́
3693	thing (general term)	Dogul_Dom	góòŋ	ɡ ôː ŋ
3694	thing (general term)	Tebul_Ure	cɛ́	tʃ ɛ́
3695	thing (general term)	Yanda_Dom	kí	k í
3696	thing (general term)	Najamba	kóŋgò	k ó ŋ ɡ ò
3697	thing (general term)	Najamba	yèpà:bé	j è p àː b é
3698	thing (general term)	Tiranige	wɛ̀:	w ɛ̀ː
3699	thing (general term)	Mombo	yɛ́:	j ɛ́ː
3700	thing (general term)	Ampari	yɛ́	j ɛ́
3701	thing (general term)	Bunoge	wɛ̀:	w ɛ̀ː
3702	thing (general term)	Penange	yɛ̀:	j ɛ̀ː
7817	this (proximate only, all unpredictable forms)	Bangime	kɛ́ʋɛ̀	k ɛ́ ʋ ɛ̀
7818	this (proximate only, all unpredictable forms)	Sangha_So	ɔ́ɔ́ⁿ	ɔ́ːⁿ
7819	this (proximate only, all unpredictable forms)	Ben_Tey	mǔ:	m ǔː
7820	this (proximate only, all unpredictable forms)	Togo_Kan	nɔ́:	n ɔ́ː
7821	this (proximate only, all unpredictable forms)	Yorno_So	nɔ̌:	n ɔ̌ː
7822	this (proximate only, all unpredictable forms)	Tebul_Ure	ògú	ò ɡ ú
7823	this (proximate only, all unpredictable forms)	Yanda_Dom	ŋ̀gó	ŋ̀ ɡ ó
7824	this (proximate only, all unpredictable forms)	Najamba	ǒm	ǒ m
7825	this (proximate only, all unpredictable forms)	Tiranige	mbó	m b ó
7826	this (proximate only, all unpredictable forms)	Penange	ínì	í n ì
7833	this/that (broad deictic, all unpredictable forms)	Toro_Tegu	ŋ̀gú	ŋ̀ ɡ ú
7834	this/that (broad deictic, all unpredictable forms)	Toro_Tegu	ŋú	ŋ ú
7835	this/that (broad deictic, all unpredictable forms)	Bankan_Tey	ŋ̀gá:	ŋ̀ ɡ áː
7836	this/that (broad deictic, all unpredictable forms)	Nanga	ŋ̀gú	ŋ̀ ɡ ú
7837	this/that (broad deictic, all unpredictable forms)	Jamsay_Douentza	núŋò	n ú ŋ ò
7838	this/that (broad deictic, all unpredictable forms)	Jamsay_Douentza	yúgò	j ú ɡ ò
7839	this/that (broad deictic, all unpredictable forms)	Perge_Tegu	ŋ̀gú	ŋ̀ ɡ ú
7840	this/that (broad deictic, all unpredictable forms)	Jamsay_Mondoro	núŋò	n ú ŋ ò
7841	this/that (broad deictic, all unpredictable forms)	Tomo_Kan_Segue	ŋ̀kɔ̀	ŋ̀ k ɔ̀
7842	this/that (broad deictic, all unpredictable forms)	Bunoge	mɔ́	m ɔ́
5291	thousand	Toro_Tegu	zɛ́mbɛ̀rɛ̀	z ɛ́ m b ɛ̀ r ɛ̀
5292	thousand	Ben_Tey	mùsú	m ù s ú
5293	thousand	Bankan_Tey	m̀bùsú	m̀ b ù s ú
5294	thousand	Nanga	mùsú	m ù s ú
5295	thousand	Jamsay_Douentza	mùɲú	m ù ɲ ú
5296	thousand	Perge_Tegu	mùsú	m ù s ú
5297	thousand	Gourou	mùsú	m ù s ú
5298	thousand	Jamsay_Mondoro	mùɲú	m ù ɲ ú
5299	thousand	Togo_Kan	mùɲú	m ù ɲ ú
5300	thousand	Yorno_So	mùɲú	m ù ɲ ú
5301	thousand	Tommo_So	mùnjó	m ù n dʒ ó
5302	thousand	Tommo_So	tɛ́mìndɛ̀ néé	t ɛ́ m ì n d ɛ̀ # n éː
5303	thousand	Dogul_Dom	mùɲjú	m ù ɲ dʒ ú
5304	thousand	Tebul_Ure	mùdó	m ù d ó
5305	thousand	Yanda_Dom	mùzò	m ù z ò
5306	thousand	Najamba	mùjú	m ù dʒ ú
5307	thousand	Tiranige	mújúsìlà:mú	m ú dʒ ú s ì l àː m ú
5308	thousand	Mombo	múnjù	m ú n dʒ ù
5309	thousand	Ampari	sêyⁿ	s ê jⁿ
5310	thousand	Bunoge	múnjù	m ú n dʒ ù
5311	thousand	Penange	mùnjù	m ù n dʒ ù
5076	three	Toro_Tegu	tà:lí	t àː l í
5077	three	Bangime	táàrù	t âː r ù
5078	three	Sangha_So	táárⁿú	t áː rⁿ ú
5079	three	Ben_Tey	tà:nú	t àː n ú
5080	three	Bankan_Tey	tà:ní	t àː n í
5081	three	Nanga	tà:ndǐ:	t àː n d ǐː
5082	three	Jamsay_Douentza	tǎ:n	t ǎː n
5083	three	Perge_Tegu	tà:lú	t àː l ú
5084	three	Gourou	tà:nú	t àː n ú
5085	three	Jamsay_Mondoro	tǎ:n	t ǎː n
5086	three	Togo_Kan	tǎ:n	t ǎː n
5087	three	Togo_Kan	tà:nú	t àː n ú
5088	three	Yorno_So	tǎ:n	t ǎː n
5089	three	Tommo_So	tààndú	t àː n d ú
5090	three	Dogul_Dom	táándù	t áː n d ù
5091	three	Tebul_Ure	tà:ndú	t àː n d ú
5092	three	Yanda_Dom	tá:ndù	t áː n d ù
5093	three	Yanda_Dom	yètá:ndù	j è t áː n d ù
5094	three	Najamba	tà:ndî:	t àː n d îː
5095	three	Tiranige	tá:ndí	t áː n d í
5096	three	Mombo	tá:ndì	t áː n d ì
5097	three	Ampari	tá:ndí	t áː n d í
5098	three	Bunoge	tá:ndù	t áː n d ù
5099	three	Penange	tà:ndì	t àː n d ì
5100	three	Penange	gè tá:ndì	ɡ è # t áː n d ì
5853	throw (e.g. stone)	Toro_Tegu	dà:ⁿsú	d àːⁿ s ú
5854	throw (e.g. stone)	Toro_Tegu	dà:ⁿsá	d àːⁿ s á
5855	throw (e.g. stone)	Bangime	ɡúɥú	ɡ ú ɥ ú
5856	throw (e.g. stone)	Ben_Tey	pɔ́tɔ́	p ɔ́ t ɔ́
5857	throw (e.g. stone)	Bankan_Tey	gìsé	ɡ ì s é
5858	throw (e.g. stone)	Nanga	gìsé	ɡ ì s é
5859	throw (e.g. stone)	Jamsay_Douentza	kámá	k á m á
5860	throw (e.g. stone)	Perge_Tegu	pɔ́tɔ́	p ɔ́ t ɔ́
5861	throw (e.g. stone)	Jamsay_Mondoro	kámá	k á m á
5862	throw (e.g. stone)	Togo_Kan	kámá	k á m á
5863	throw (e.g. stone)	Yorno_So	kámá	k á m á
5864	throw (e.g. stone)	Yorno_So	kámú	k á m ú
5865	throw (e.g. stone)	Tommo_So	jùmbó	dʒ ù m b ó
5866	throw (e.g. stone)	Tebul_Ure	gìdé	ɡ ì d é
5867	throw (e.g. stone)	Yanda_Dom	gìzé	ɡ ì z é
5868	throw (e.g. stone)	Yanda_Dom	gìzèlí	ɡ ì z è l í
5869	throw (e.g. stone)	Najamba	gìjí	ɡ ì dʒ í
5870	throw (e.g. stone)	Najamba	gìjè	ɡ ì dʒ è
5871	throw (e.g. stone)	Najamba	ér	é r
5872	throw (e.g. stone)	Najamba	èrè	è r è
5873	throw (e.g. stone)	Tiranige	pɔ́rɔ́	p ɔ́ r ɔ́
5874	throw (e.g. stone)	Mombo	gújé	ɡ ú dʒ é
5875	throw (e.g. stone)	Bunoge	dɔ́ŋgɛ̀	d ɔ́ ŋ ɡ ɛ̀
5876	throw (e.g. stone)	Penange	gúje	ɡ ú dʒ e
5756	tie, tie up (sth or sb, with a rope)	Toro_Tegu	págú	p á ɡ ú
5757	tie, tie up (sth or sb, with a rope)	Toro_Tegu	págá	p á ɡ á
5758	tie, tie up (sth or sb, with a rope)	Bangime	bàà	b àː
5759	tie, tie up (sth or sb, with a rope)	Ben_Tey	páɣá	p á ɣ á
5760	tie, tie up (sth or sb, with a rope)	Bankan_Tey	pá:	p áː
5761	tie, tie up (sth or sb, with a rope)	Nanga	págí	p á ɡ í
5762	tie, tie up (sth or sb, with a rope)	Jamsay_Douentza	págá	p á ɡ á
5763	tie, tie up (sth or sb, with a rope)	Jamsay_Douentza	págálì	p á ɡ á l ì
5764	tie, tie up (sth or sb, with a rope)	Perge_Tegu	págá	p á ɡ á
5765	tie, tie up (sth or sb, with a rope)	Gourou	páɣá	p á ɣ á
5766	tie, tie up (sth or sb, with a rope)	Togo_Kan	págá	p á ɡ á
5767	tie, tie up (sth or sb, with a rope)	Yorno_So	págá	p á ɡ á
5768	tie, tie up (sth or sb, with a rope)	Yorno_So	págú	p á ɡ ú
5769	tie, tie up (sth or sb, with a rope)	Yorno_So	kɔ́mɔ́	k ɔ́ m ɔ́
5770	tie, tie up (sth or sb, with a rope)	Tommo_So	kɔ́mmɔ́	k ɔ́ m m ɔ́
5771	tie, tie up (sth or sb, with a rope)	Dogul_Dom	kɔ̀mmɛ́	k ɔ̀ m m ɛ́
5772	tie, tie up (sth or sb, with a rope)	Tebul_Ure	kɔ́mbú	k ɔ́ m b ú
5773	tie, tie up (sth or sb, with a rope)	Yanda_Dom	kɔ́mɔ́	k ɔ́ m ɔ́
5774	tie, tie up (sth or sb, with a rope)	Yanda_Dom	kɔ́málì	k ɔ́ m á l ì
5775	tie, tie up (sth or sb, with a rope)	Najamba	págí	p á ɡ í
5776	tie, tie up (sth or sb, with a rope)	Najamba	pàgè	p à ɡ è
5777	tie, tie up (sth or sb, with a rope)	Tiranige	págó	p á ɡ ó
5778	tie, tie up (sth or sb, with a rope)	Mombo	págé	p á ɡ é
5779	tie, tie up (sth or sb, with a rope)	Bunoge	sɔ́jɛ̀	s ɔ́ dʒ ɛ̀
5780	tie, tie up (sth or sb, with a rope)	Penange	sɔ́jɛ́	s ɔ́ dʒ ɛ́
4125	time, moment in time	Toro_Tegu	tùwⁿɔ́	t ù wⁿ ɔ́
4126	time, moment in time	Toro_Tegu	wákátù	w á k á t ù
4127	time, moment in time	Toro_Tegu	wáɣátù	w á ɣ á t ù
4128	time, moment in time	Toro_Tegu	òsùtúrú	ò s ù t ú r ú
4129	time, moment in time	Ben_Tey	wágátù	w á ɡ á t ù
4130	time, moment in time	Ben_Tey	dógúrú	d ó ɡ ú r ú
4131	time, moment in time	Bankan_Tey	wáwtù	w á w t ù
4132	time, moment in time	Bankan_Tey	wágátù	w á ɡ á t ù
4133	time, moment in time	Nanga	wágádí	w á ɡ á d í
4134	time, moment in time	Nanga	wágátí	w á ɡ á t í
4135	time, moment in time	Jamsay_Douentza	wákátì	w á k á t ì
4136	time, moment in time	Jamsay_Douentza	dógúrú	d ó ɡ ú r ú
4137	time, moment in time	Perge_Tegu	wágátù	w á ɡ á t ù
4138	time, moment in time	Perge_Tegu	dógúrú	d ó ɡ ú r ú
4139	time, moment in time	Gourou	dógúrú	d ó ɡ ú r ú
4140	time, moment in time	Togo_Kan	tèŋé	t è ŋ é
4141	time, moment in time	Togo_Kan	dógúrú	d ó ɡ ú r ú
4142	time, moment in time	Yorno_So	wá:rú	w áː r ú
4143	time, moment in time	Yorno_So	dógúrú	d ó ɡ ú r ú
4144	time, moment in time	Tommo_So	wágádú	w á ɡ á d ú
4145	time, moment in time	Tommo_So	wáárú	w áː r ú
4146	time, moment in time	Dogul_Dom	wàgátù	w à ɡ á t ù
4147	time, moment in time	Dogul_Dom	wáàr	w âː r
4148	time, moment in time	Tebul_Ure	wágádú	w á ɡ á d ú
4149	time, moment in time	Tebul_Ure	wágátí	w á ɡ á t í
4150	time, moment in time	Yanda_Dom	wágàtù	w á ɡ à t ù
4151	time, moment in time	Yanda_Dom	dó:rù	d óː r ù
4152	time, moment in time	Najamba	wágàtì	w á ɡ à t ì
4153	time, moment in time	Najamba	wákàtì	w á k à t ì
4154	time, moment in time	Najamba	sárà	s á r à
4155	time, moment in time	Tiranige	wákátí	w á k á t í
4156	time, moment in time	Mombo	wágárù	w á ɡ á r ù
4157	time, moment in time	Ampari	wàgàtì	w à ɡ à t ì
4158	time, moment in time	Bunoge	wàgàr	w à ɡ à r
4159	time, moment in time	Penange	wàgàr	w à ɡ à r
1173	tongue	Toro_Tegu	lèlá	l è l á
1174	tongue	Bangime	n nɔ̀ɔ́ n jéréndɛ̀	n # n ɔ̌ː # n # dʒ é r é n d ɛ̀
1175	tongue	Sangha_So	níínɛ́	n íː n ɛ́
