ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS	CONCEPT_LIST
7086	sweet, sugary (taste)	Bangime	déɛ́rè	d é ɛ́ r è	DB,LJ
7087	sweet, sugary (taste)	Bankan_Tey	ɛ́rùm	ɛ́ r ù m	DB,LJ
7088	sweet, sugary (taste)	Ben_Tey	ɛ́rìm	ɛ́ r ì m	DB,LJ
7089	sweet, sugary (taste)	Bunoge	dènjì	d è n dʒ ì	DB,LJ
7090	sweet, sugary (taste)	Dogul_Dom	ɛ̀llɛ́	ɛ̀ l l ɛ́	DB,LJ
7091	sweet, sugary (taste)	Gourou	érù	é r ù	DB,LJ
7092	sweet, sugary (taste)	Jamsay_Douentza	érù	é r ù	DB,LJ
7093	sweet, sugary (taste)	Jamsay_Mondoro	érù	é r ù	DB,LJ
7094	sweet, sugary (taste)	Mombo	ɛ́lɛ́lá	ɛ́ l ɛ́ l á	DB,LJ
7095	sweet, sugary (taste)	Mombo	ɛ́llá	ɛ́ l l á	DB,LJ
7096	sweet, sugary (taste)	Najamba	ɛ̀líyè	ɛ̀ l í j è	DB,LJ
7097	sweet, sugary (taste)	Najamba	ɛ̌lŋgò	ɛ̌ l ŋ ɡ ò	DB,LJ
7098	sweet, sugary (taste)	Nanga	ɛ́rî	ɛ́ r î	DB,LJ
7099	sweet, sugary (taste)	Penange	nsì:ⁿ	n s ìːⁿ	DB,LJ
7100	sweet, sugary (taste)	Perge_Tegu	érù	é r ù	DB,LJ
7101	sweet, sugary (taste)	Tiranige	ní:njí	n íː n dʒ í	DB,LJ
7102	sweet, sugary (taste)	Togo_Kan	ɛ́lú	ɛ́ l ú	DB,LJ
7103	sweet, sugary (taste)	Tommo_So	ɛ́lɛ́lú	ɛ́ l ɛ́ l ú	DB,LJ
7104	sweet, sugary (taste)	Toro_Tegu	ètú	è t ú	DB,LJ
7105	sweet, sugary (taste)	Yanda_Dom	ɛ̌l	ɛ̌ l	DB,LJ
7106	sweet, sugary (taste)	Yorno_So	ɛ́lɛ̀l	ɛ́ l ɛ̀ l	DB,LJ
7107	sweet, sugary (taste)	Yorno_So	ɛ̂:l	ɛ̂ː l	DB,LJ
7108	swim, go swimming	Ampari	ɲándò	ɲ á n d ò	DB
7109	swim, go swimming	Bankan_Tey	yúnâm káŋ	j ú n â m # k á ŋ	DB
7110	swim, go swimming	Ben_Tey	ábâl bàlá	á b â l # b à l á	DB
7111	swim, go swimming	Bunoge	gɔ́ mɛ́rɛ̀	ɡ ɔ́ # m ɛ́ r ɛ̀	DB
7112	swim, go swimming	Jamsay_Douentza	bùgó	b ù ɡ ó	DB
7113	swim, go swimming	Jamsay_Douentza	ní:yêy yǎ:	n íː j ê j # j ǎː	DB
7114	swim, go swimming	Jamsay_Mondoro	ní:yêy yǎ:	n íː j ê j # j ǎː	DB
7115	swim, go swimming	Mombo	mì: búnjò:ⁿ ándé	m ìː # b ú n dʒ òːⁿ # á n d é	DB
7116	swim, go swimming	Najamba	bàndè	b à n d è	DB
7117	swim, go swimming	Najamba	bándè bàndí	b á n d è # b à n d í	DB
7118	swim, go swimming	Nanga	nì:bɛ́ndì bɛ̀ndí	n ìː b ɛ́ n d ì # b ɛ̀ n d í	DB
7119	swim, go swimming	Penange	ɲí:ní kán	ɲ íː n í # k á n	DB
7120	swim, go swimming	Perge_Tegu	bɛ́n bɛ̀nɛ́	b ɛ́ n # b ɛ̀ n ɛ́	DB
7121	swim, go swimming	Tebul_Ure	ínjé mùgó	í n dʒ é # m ù ɡ ó	DB
7122	swim, go swimming	Tiranige	yì:nì kán	j ìː n ì # k á n	DB
7123	swim, go swimming	Togo_Kan	bɛ̌n bɛ̀nɛ́	b ɛ̌ n # b ɛ̀ n ɛ́	DB
7124	swim, go swimming	Tommo_So	dìì múgó yàá	d ìː # m ú ɡ ó # j ǎː	DB
7125	swim, go swimming	Toro_Tegu	mùgó	m ù ɡ ó	DB
7126	swim, go swimming	Toro_Tegu	mùgú	m ù ɡ ú	DB
7127	swim, go swimming	Yanda_Dom	ínjú bùgó	í n dʒ ú # b ù ɡ ó	DB
7128	swim, go swimming	Yorno_So	bònî: bànɛ́:	b ò n îː # b à n ɛ́ː	DB
7129	swim, go swimming	Yorno_So	dǐ: bànɛ́:	d ǐː # b à n ɛ́ː	DB
7130	swim, go swimming	Yorno_So	yǎ:	j ǎː	DB
7131	tail (of dog, sheep, etc.)	Ampari	dìrɔ́	d ì r ɔ́	DB,LJ,SW
7132	tail (of dog, sheep, etc.)	Bangime	tííⁿ	t íːⁿ	DB,LJ,SW
7133	tail (of dog, sheep, etc.)	Bankan_Tey	dúrà	d ú r à	DB,LJ,SW
7134	tail (of dog, sheep, etc.)	Ben_Tey	dúrɔ̀	d ú r ɔ̀	DB,LJ,SW
7135	tail (of dog, sheep, etc.)	Bunoge	dílɔ̀	d í l ɔ̀	DB,LJ,SW
7136	tail (of dog, sheep, etc.)	Dogul_Dom	dúlò	d ú l ò	DB,LJ,SW
7137	tail (of dog, sheep, etc.)	Gourou	dùrɔ́	d ù r ɔ́	DB,LJ,SW
7138	tail (of dog, sheep, etc.)	Jamsay_Douentza	dúrɔ́	d ú r ɔ́	DB,LJ,SW
7139	tail (of dog, sheep, etc.)	Mombo	dúlɔ́	d ú l ɔ́	DB,LJ,SW
7140	tail (of dog, sheep, etc.)	Najamba	dúlɛ̀:	d ú l ɛ̀ː	DB,LJ,SW
7141	tail (of dog, sheep, etc.)	Najamba	dúlɔ̀:	d ú l ɔ̀ː	DB,LJ,SW
7142	tail (of dog, sheep, etc.)	Nanga	dúrâ	d ú r â	DB,LJ,SW
7143	tail (of dog, sheep, etc.)	Penange	dìlɔ̀	d ì l ɔ̀	DB,LJ,SW
7144	tail (of dog, sheep, etc.)	Perge_Tegu	dúrɔ́	d ú r ɔ́	DB,LJ,SW
7145	tail (of dog, sheep, etc.)	Sangha_So	dúlɔ́	d ú l ɔ́	DB,LJ,SW
7146	tail (of dog, sheep, etc.)	Tebul_Ure	dúlá:	d ú l áː	DB,LJ,SW
7147	tail (of dog, sheep, etc.)	Tiranige	dìlɔ̀	d ì l ɔ̀	DB,LJ,SW
7148	tail (of dog, sheep, etc.)	Togo_Kan	dúrɔ́	d ú r ɔ́	DB,LJ,SW
7149	tail (of dog, sheep, etc.)	Tommo_So	dúlɔ́	d ú l ɔ́	DB,LJ,SW
7150	tail (of dog, sheep, etc.)	Tomo_Kan_Segue	jìlá	dʒ ì l á	DB,LJ,SW
7151	tail (of dog, sheep, etc.)	Toro_Tegu	báná	b á n á	DB,LJ,SW
7152	tail (of dog, sheep, etc.)	Yanda_Dom	dùlɔ́	d ù l ɔ́	DB,LJ,SW
7153	tail (of dog, sheep, etc.)	Yorno_So	dúlɔ̀	d ú l ɔ̀	DB,LJ,SW
7154	take (sth) (general word)	Bangime	ɲáw	ɲ á w	DB,LJ,SW
7155	take (sth) (general word)	Bangime	ʃíjɛ̀	ʃ í dʒ ɛ̀	DB,LJ,SW
7156	take (sth) (general word)	Bankan_Tey	zɛ́	z ɛ́	DB,LJ,SW
7157	take (sth) (general word)	Ben_Tey	àyí	à j í	DB,LJ,SW
7158	take (sth) (general word)	Bunoge	dúgɛ̀	d ú ɡ ɛ̀	DB,LJ,SW
7159	take (sth) (general word)	Dogul_Dom	jɛ̀ɛ́	dʒ ɛ̌ː	DB,LJ,SW
7160	take (sth) (general word)	Dogul_Dom	yɛ̀ŋɛ́	j ɛ̀ ŋ ɛ́	DB,LJ,SW
7161	take (sth) (general word)	Jamsay_Douentza	yàŋá	j à ŋ á	DB,LJ,SW
7162	take (sth) (general word)	Jamsay_Mondoro	yàŋá	j à ŋ á	DB,LJ,SW
7163	take (sth) (general word)	Najamba	jɛ́	dʒ ɛ́	DB,LJ,SW
7164	take (sth) (general word)	Najamba	jɛ̀	dʒ ɛ̀	DB,LJ,SW
7165	take (sth) (general word)	Nanga	ǎy	ǎ j	DB,LJ,SW
7166	take (sth) (general word)	Nanga	àyí	à j í	DB,LJ,SW
7167	take (sth) (general word)	Penange	nɛ́mɛ́	n ɛ́ m ɛ́	DB,LJ,SW
7168	take (sth) (general word)	Perge_Tegu	yɛ̀ŋgɛ́	j ɛ̀ ŋ ɡ ɛ́	DB,LJ,SW
7169	take (sth) (general word)	Tebul_Ure	ɲǎ:	ɲ ǎː	DB,LJ,SW
7170	take (sth) (general word)	Tommo_So	jèɲɲé	dʒ è ɲ ɲ é	DB,LJ,SW
7171	take (sth) (general word)	Toro_Tegu	só	s ó	DB,LJ,SW
7172	take (sth) (general word)	Yanda_Dom	tógó	t ó ɡ ó	DB,LJ,SW
7173	take (sth) (general word)	Yanda_Dom	tó:	t óː	DB,LJ,SW
7174	take (sth) (general word)	Yanda_Dom	zɛ̀nàlí	z ɛ̀ n à l í	DB,LJ,SW
7175	take (sth) (general word)	Yanda_Dom	zɛ̀nɛ́	z ɛ̀ n ɛ́	DB,LJ,SW
7176	take (sth) (general word)	Yorno_So	gèɲɛ́	ɡ è ɲ ɛ́	DB,LJ,SW
7177	take a stroll, walk around	Ampari	jírò	dʒ í r ò	DB
7178	take a stroll, walk around	Bankan_Tey	yórú yàríy	j ó r ú # j à r í j	DB
7179	take a stroll, walk around	Ben_Tey	yílíwí yìlìwé	j í l í w í # j ì l ì w é	DB
7180	take a stroll, walk around	Ben_Tey	yórí: yàrìyí	j ó r íː # j à r ì j í	DB
7181	take a stroll, walk around	Bunoge	yí:là yí:lè	j íː l à # j íː l è	DB
7182	take a stroll, walk around	Dogul_Dom	dùmàndá dùmɛ́	d ù m à n d á # d ù m ɛ́	DB
7183	take a stroll, walk around	Jamsay_Douentza	yílíwú yìlìwé	j í l í w ú # j ì l ì w é	DB
7184	take a stroll, walk around	Jamsay_Mondoro	yílíwú yìlìwé	j í l í w ú # j ì l ì w é	DB
7185	take a stroll, walk around	Mombo	gì:lì gí:lè	ɡ ìː l ì # ɡ íː l è	DB
7186	take a stroll, walk around	Najamba	yál yàlíyɛ́	j á l # j à l í j ɛ́	DB
7187	take a stroll, walk around	Nanga	yórì yàríyí	j ó r ì # j à r í j í	DB
7188	take a stroll, walk around	Penange	yìgìlà yígílè	j ì ɡ ì l à # j í ɡ í l è	DB
7189	take a stroll, walk around	Perge_Tegu	yílú: yìlìwé	j í l úː # j ì l ì w é	DB
7190	take a stroll, walk around	Sangha_So	jàárí	dʒ ǎː r í	DB
7191	take a stroll, walk around	Sangha_So	gɔ́ŋgúrú gɔ̀ŋgúrú	ɡ ɔ́ ŋ ɡ ú r ú # ɡ ɔ̀ ŋ ɡ ú r ú	DB
7192	take a stroll, walk around	Tiranige	tóndá: ún	t ó n d áː # ú n	DB
7193	take a stroll, walk around	Togo_Kan	gɔ́ŋúrⁿú gɔ̀ŋúrⁿù	ɡ ɔ́ ŋ ú rⁿ ú # ɡ ɔ̀ ŋ ú rⁿ ù	DB
7194	take a stroll, walk around	Togo_Kan	ɲɛ̀ŋî:	ɲ ɛ̀ ŋ îː	DB
7195	take a stroll, walk around	Tommo_So	yólú yàlíyɛ́	j ó l ú # j à l í j ɛ́	DB
7196	take a stroll, walk around	Toro_Tegu	tɔ́ŋúnɔ́	t ɔ́ ŋ ú n ɔ́	DB
7197	take a stroll, walk around	Toro_Tegu	tɔ́ŋúnɔ̀ tɔ́ŋúnú	t ɔ́ ŋ ú n ɔ̀ # t ɔ́ ŋ ú n ú	DB
7198	take a stroll, walk around	Yanda_Dom	yǎl yàlíyɛ́	j ǎ l # j à l í j ɛ́	DB
7199	take a stroll, walk around	Yorno_So	yólú yàlɛ́:	j ó l ú # j à l ɛ́ː	DB
7200	tell an outright lie	Bangime	ɡíjɛ̀ n sɛ̀rɛ̀	ɡ í dʒ ɛ̀ # n # s ɛ̀ r ɛ̀	DB,SW
7201	tell an outright lie	Bankan_Tey	bɛ̀rɛ̀kɛ́sɛ̀ kɛ́sɛ́	b ɛ̀ r ɛ̀ k ɛ́ s ɛ̀ # k ɛ́ s ɛ́	DB,SW
7202	tell an outright lie	Ben_Tey	pìrècɛ́sɛ̀ cɛ́sɛ́	p ì r è tʃ ɛ́ s ɛ̀ # tʃ ɛ́ s ɛ́	DB,SW
7203	tell an outright lie	Jamsay_Douentza	bɛ̀rɛ̀cɛ́jɛ̀ cɛ́jɛ́	b ɛ̀ r ɛ̀ tʃ ɛ́ dʒ ɛ̀ # tʃ ɛ́ dʒ ɛ́	DB,SW
7204	tell an outright lie	Najamba	bɛ̀rɛ̀kɛ́jɛ̀ kɛ́jɛ́	b ɛ̀ r ɛ̀ k ɛ́ dʒ ɛ̀ # k ɛ́ dʒ ɛ́	DB,SW
7205	tell an outright lie	Nanga	bɛ̀rɛ̀kɛ́sɛ̂ kɛ́sɛ́	b ɛ̀ r ɛ̀ k ɛ́ s ɛ̂ # k ɛ́ s ɛ́	DB,SW
7206	tell an outright lie	Perge_Tegu	bɛ̀rɛ̀kɛ́sɛ̀ kɛ́sɛ́	b ɛ̀ r ɛ̀ k ɛ́ s ɛ̀ # k ɛ́ s ɛ́	DB,SW
7207	tell an outright lie	Tommo_So	kàkàlù gɛ́m kálá	k à k à l ù # ɡ ɛ́ m # k á l á	DB,SW
7208	tell an outright lie	Toro_Tegu	àrùkɔ́m kɔ́rúm	à r ù k ɔ́ m # k ɔ́ r ú m	DB,SW
7209	tell an outright lie	Toro_Tegu	kɔ́rúmɔ́	k ɔ́ r ú m ɔ́	DB,SW
7210	tell an outright lie	Yanda_Dom	bɛ̀rɛ̀kɛ́zɛ̀ kɛ́zɛ́	b ɛ̀ r ɛ̀ k ɛ́ z ɛ̀ # k ɛ́ z ɛ́	DB,SW
7211	tell an outright lie	Yorno_So	kálá	k á l á	DB,SW
7212	ten	Ampari	pɛ́:ró	p ɛ́ː r ó	DB
7213	ten	Bankan_Tey	pɛ́:rú	p ɛ́ː r ú	DB
7214	ten	Ben_Tey	pɛ́rú	p ɛ́ r ú	DB
7215	ten	Bunoge	kóbéwⁿ	k ó b é wⁿ	DB
7216	ten	Dogul_Dom	pɛ́ɛ̀l	p ɛ̂ː l	DB
7217	ten	Gourou	pɛ́rɛ́	p ɛ́ r ɛ́	DB
7218	ten	Jamsay_Douentza	pɛ́rú	p ɛ́ r ú	DB
7219	ten	Mombo	pɛ́:lù	p ɛ́ː l ù	DB
7220	ten	Najamba	píyɛ́lì	p í j ɛ́ l ì	DB
7221	ten	Nanga	pɛ́:rù	p ɛ́ː r ù	DB
7222	ten	Penange	gè pɛ́:l	ɡ è # p ɛ́ː l	DB
7223	ten	Penange	pɛ̀:l	p ɛ̀ː l	DB
7224	ten	Penange	pɛ́:lú	p ɛ́ː l ú	DB
7225	ten	Penange	pɛ̀:lù	p ɛ̀ː l ù	DB
7226	ten	Perge_Tegu	pɛ́rú	p ɛ́ r ú	DB
7227	ten	Sangha_So	pɛ́l	p ɛ́ l	DB
7228	ten	Tebul_Ure	pɛ́lú	p ɛ́ l ú	DB
7229	ten	Tiranige	pìyɔ̀lù	p ì j ɔ̀ l ù	DB
7230	ten	Togo_Kan	pɛ́rú	p ɛ́ r ú	DB
7231	ten	Tommo_So	pɛ́lú	p ɛ́ l ú	DB
7232	ten	Toro_Tegu	pɛ́:rú	p ɛ́ː r ú	DB
7233	ten	Yanda_Dom	yèpíyél	j è p í j é l	DB
7234	ten	Yanda_Dom	píyɛ́l	p í j ɛ́ l	DB
7235	ten	Yorno_So	pɛ́l	p ɛ́ l	DB
7236	that (far-distant, all unpredictable forms)	Ben_Tey	m̀bá	m̀ b á	DB
7237	that (far-distant, all unpredictable forms)	Najamba	òmá:	ò m áː	DB
7238	that (far-distant, all unpredictable forms)	Sangha_So	kɔ́ɔ́n	k ɔ́ː n	DB
7239	that (far-distant, all unpredictable forms)	Tiranige	yáwò	j á w ò	DB
7240	that (far-distant, all unpredictable forms)	Togo_Kan	érú kɔ́	é r ú # k ɔ́	DB
7241	that (far-distant, all unpredictable forms)	Yanda_Dom	màŋgó	m à ŋ ɡ ó	DB
7242	that (nonproximal deictic, near- and far-distant, all unpredictable forms)	Gourou	lɔ̂:	l ɔ̂ː	DB
7243	that (nonproximal deictic, near- and far-distant, all unpredictable forms)	Mombo	nɛ̂:	n ɛ̂ː	DB
7244	that (nonproximal deictic, near- and far-distant, all unpredictable forms)	Penange	èmbà	è m b à	DB
7245	that (nonproximal deictic, near- and far-distant, all unpredictable forms)	Tebul_Ure	màgú	m à ɡ ú	DB
7246	that (nonproximal deictic, near- and far-distant, all unpredictable forms)	Tiranige	éwò	é w ò	DB
7247	that (nonproximal deictic, near- and far-distant, all unpredictable forms)	Tommo_So	nìí	n ǐː	DB
7248	that (nonproximal deictic, near- and far-distant, all unpredictable forms)	Toro_Tegu	ŋ̀gú	ŋ̀ ɡ ú	DB
7249	that (nonproximal deictic, near- and far-distant, all unpredictable forms)	Yorno_So	kó	k ó	DB
7250	that same, the aforementioned (strong discourse-definite, often preposed ko)	Bunoge	ʔɛ̀mɛ́	ʔ ɛ̀ m ɛ́	DB
7251	that same, the aforementioned (strong discourse-definite, often preposed ko)	Jamsay_Douentza	kò	k ò	DB
7252	that same, the aforementioned (strong discourse-definite, often preposed ko)	Nanga	kú	k ú	DB
7253	that same, the aforementioned (strong discourse-definite, often preposed ko)	Penange	ɛ̂:	ɛ̂ː	DB
7254	that same, the aforementioned (strong discourse-definite, often preposed ko)	Perge_Tegu	kò	k ò	DB
7255	that same, the aforementioned (strong discourse-definite, often preposed ko)	Tiranige	érì	é r ì	DB
7256	that same, the aforementioned (strong discourse-definite, often preposed ko)	Togo_Kan	kó	k ó	DB
7257	that same, the aforementioned (strong discourse-definite, often preposed ko)	Tommo_So	kó	k ó	DB
7258	that same, the aforementioned (strong discourse-definite, often preposed ko)	Tommo_So	wó	w ó	DB
7259	that same, the aforementioned (strong discourse-definite, often preposed ko)	Toro_Tegu	kɔ̀	k ɔ̀	DB
7260	that same, the aforementioned (strong discourse-definite, often preposed ko)	Yanda_Dom	kó	k ó	DB
7261	that same, the aforementioned (strong discourse-definite, often preposed ko)	Yorno_So	kó	k ó	DB
7262	the bush, outback (away from settlements)	Bangime	n náà	n # n âː	DB,SW
7263	the bush, outback (away from settlements)	Bankan_Tey	ɔ̀rⁿɔ́:	ɔ̀ rⁿ ɔ́ː	DB,SW
7264	the bush, outback (away from settlements)	Ben_Tey	ɔ̀rⁿɔ́:	ɔ̀ rⁿ ɔ́ː	DB,SW
7265	the bush, outback (away from settlements)	Bunoge	kɛ́	k ɛ́	DB,SW
7266	the bush, outback (away from settlements)	Dogul_Dom	ónùŋ	ó n ù ŋ	DB,SW
7267	the bush, outback (away from settlements)	Gourou	ègú	è ɡ ú	DB,SW
7268	the bush, outback (away from settlements)	Jamsay_Douentza	èjú	è dʒ ú	DB,SW
7269	the bush, outback (away from settlements)	Jamsay_Mondoro	èjù bómó	è dʒ ù # b ó m ó	DB,SW
7270	the bush, outback (away from settlements)	Mombo	kɔ̂yⁿ	k ɔ̂ jⁿ	DB,SW
7271	the bush, outback (away from settlements)	Najamba	kɛ́rɛ́	k ɛ́ r ɛ́	DB,SW
7272	the bush, outback (away from settlements)	Nanga	ǒ:	ǒː	DB,SW
7273	the bush, outback (away from settlements)	Penange	kɔ̀yⁿ	k ɔ̀ jⁿ	DB,SW
7274	the bush, outback (away from settlements)	Perge_Tegu	ǒy	ǒ j	DB,SW
7275	the bush, outback (away from settlements)	Sangha_So	òlú	ò l ú	DB,SW
7276	the bush, outback (away from settlements)	Tebul_Ure	ándá	á n d á	DB,SW
7277	the bush, outback (away from settlements)	Tiranige	góló	ɡ ó l ó	DB,SW
7278	the bush, outback (away from settlements)	Togo_Kan	bàrá	b à r á	DB,SW
7279	the bush, outback (away from settlements)	Tommo_So	òlú	ò l ú	DB,SW
7280	the bush, outback (away from settlements)	Toro_Tegu	ǒw	ǒ w	DB,SW
7281	the bush, outback (away from settlements)	Yanda_Dom	òy	ò j	DB,SW
7282	the bush, outback (away from settlements)	Yorno_So	sóló	s ó l ó	DB,SW
7283	the same one	Bankan_Tey	tùmá	t ù m á	DB
7284	the same one	Ben_Tey	tùwⁿɔ̂:	t ù wⁿ ɔ̂ː	DB
7285	the same one	Dogul_Dom	tɔ́mɔ̀	t ɔ́ m ɔ̀	DB
7286	the same one	Jamsay_Douentza	túmnó	t ú m n ó	DB
7287	the same one	Mombo	yɛ̀: tá:ŋgù	j ɛ̀ː # t áː ŋ ɡ ù	DB
7288	the same one	Najamba	kúndé	k ú n d é	DB
7289	the same one	Nanga	tùmâ	t ù m â	DB
7290	the same one	Penange	tà:ŋgà	t àː ŋ ɡ à	DB
7291	the same one	Perge_Tegu	túmnó	t ú m n ó	DB
7292	the same one	Sangha_So	túrú	t ú r ú	DB
7293	the same one	Tiranige	tò:mà	t òː m à	DB
7294	the same one	Tommo_So	tùmɔ̀ wó	t ù m ɔ̀ # w ó	DB
7295	the same one	Toro_Tegu	tùrí	t ù r í	DB
7296	the same one	Yorno_So	tɔ́:ⁿ	t ɔ́ːⁿ	DB
7297	there (logophoric)	Bangime	kéɛ̀ⁿ	k é ɛ̀ⁿ	DB,SW
7298	there (logophoric)	Jamsay_Douentza	ǎnlé	ǎ n l é	DB,SW
7299	there (logophoric)	Jamsay_Douentza	ɛ̌nlé	ɛ̌ n l é	DB,SW
7300	there (logophoric)	Sangha_So	kókóó	k ó k óː	DB,SW
7301	there (logophoric)	Sangha_So	ngɔ́ɔ́	n ɡ ɔ́ː	DB,SW
7302	there (logophoric)	Tommo_So	gàndà kó	ɡ à n d à # k ó	DB,SW
7303	there (logophoric)	Tommo_So	gàndà wó	ɡ à n d à # w ó	DB,SW
7304	thigh, upper leg (of person)	Bangime	tóŋɡórò	t ó ŋ ɡ ó r ò	DB,LJ
7305	thigh, upper leg (of person)	Bankan_Tey	pǎ:	p ǎː	DB,LJ
7306	thigh, upper leg (of person)	Ben_Tey	pìpǎ:	p ì p ǎː	DB,LJ
7307	thigh, upper leg (of person)	Dogul_Dom	páágá	p áː ɡ á	DB,LJ
7308	thigh, upper leg (of person)	Gourou	dígɛ́	d í ɡ ɛ́	DB,LJ
7309	thigh, upper leg (of person)	Jamsay_Douentza	dáŋárⁿá	d á ŋ á rⁿ á	DB,LJ
7310	thigh, upper leg (of person)	Jamsay_Douentza	dígɛ́	d í ɡ ɛ́	DB,LJ
7311	thigh, upper leg (of person)	Najamba	nà:págà:	n àː p á ɡ àː	DB,LJ
7312	thigh, upper leg (of person)	Najamba	págɛ̀:	p á ɡ ɛ̀ː	DB,LJ
7313	thigh, upper leg (of person)	Nanga	pàgá	p à ɡ á	DB,LJ
7314	thigh, upper leg (of person)	Perge_Tegu	pàpàgá	p à p à ɡ á	DB,LJ
7315	thigh, upper leg (of person)	Sangha_So	pàɣá	p à ɣ á	DB,LJ
7316	thigh, upper leg (of person)	Tebul_Ure	pàgá	p à ɡ á	DB,LJ
7317	thigh, upper leg (of person)	Tiranige	pàgà	p à ɡ à	DB,LJ
7318	thigh, upper leg (of person)	Togo_Kan	tɔ̀wɔ́	t ɔ̀ w ɔ́	DB,LJ
7319	thigh, upper leg (of person)	Tommo_So	ànù pàgá	à n ù # p à ɡ á	DB,LJ
7320	thigh, upper leg (of person)	Tomo_Kan_Diangassagou	pàgà	p à ɡ à	DB,LJ
7321	thigh, upper leg (of person)	Tomo_Kan_Segue	pàʔá	p à ʔ á	DB,LJ
7322	thigh, upper leg (of person)	Toro_Tegu	pàgá	p à ɡ á	DB,LJ
7323	thigh, upper leg (of person)	Yanda_Dom	pàgà	p à ɡ à	DB,LJ
7324	thigh, upper leg (of person)	Yorno_So	pàgá	p à ɡ á	DB,LJ
7325	thin (linear object, e.g. pole)	Ampari	ɲɔ̀wⁿɔ̀	ɲ ɔ̀ wⁿ ɔ̀	DB,SW
7326	thin (linear object, e.g. pole)	Bangime	bírɛ̀bɛ́	b í r ɛ̀ b ɛ́	DB,SW
7327	thin (linear object, e.g. pole)	Bangime	ʤáŋɡà	dʒ á ŋ ɡ à	DB,SW
7328	thin (linear object, e.g. pole)	Bankan_Tey	mɛ̀zɛ̂yⁿ	m ɛ̀ z ɛ̂ jⁿ	DB,SW
7329	thin (linear object, e.g. pole)	Ben_Tey	mɛ̀njɛ̂w	m ɛ̀ n dʒ ɛ̂ w	DB,SW
7330	thin (linear object, e.g. pole)	Bunoge	ɲɔ̀ŋgɔ̀	ɲ ɔ̀ ŋ ɡ ɔ̀	DB,SW
7331	thin (linear object, e.g. pole)	Gourou	ùsí:ⁿ	ù s íːⁿ	DB,SW
7332	thin (linear object, e.g. pole)	Jamsay_Douentza	ùɲú	ù ɲ ú	DB,SW
7333	thin (linear object, e.g. pole)	Jamsay_Mondoro	ùɲú	ù ɲ ú	DB,SW
7334	thin (linear object, e.g. pole)	Mombo	ɲɔ́ŋgɔ̀	ɲ ɔ́ ŋ ɡ ɔ̀	DB,SW
7335	thin (linear object, e.g. pole)	Najamba	mènjí:	m è n dʒ íː	DB,SW
7336	thin (linear object, e.g. pole)	Najamba	mènjúmbó	m è n dʒ ú m b ó	DB,SW
7337	thin (linear object, e.g. pole)	Najamba	mènjú:	m è n dʒ úː	DB,SW
7338	thin (linear object, e.g. pole)	Nanga	mɛ̀:njɛ́	m ɛ̀ː n dʒ ɛ́	DB,SW
7339	thin (linear object, e.g. pole)	Penange	ɲɔ̀ŋgɔ̀	ɲ ɔ̀ ŋ ɡ ɔ̀	DB,SW
7340	thin (linear object, e.g. pole)	Perge_Tegu	mɛ̀:njɛ́	m ɛ̀ː n dʒ ɛ́	DB,SW
7341	thin (linear object, e.g. pole)	Sangha_So	wéj	w é dʒ	DB,SW
7342	thin (linear object, e.g. pole)	Tiranige	mɛ́njíwè	m ɛ́ n dʒ í w è	DB,SW
7343	thin (linear object, e.g. pole)	Togo_Kan	ùjú	ù dʒ ú	DB,SW
7344	thin (linear object, e.g. pole)	Tommo_So	ùsìý	ù s ì j́	DB,SW
7345	thin (linear object, e.g. pole)	Toro_Tegu	ɔ̀ⁿsí:ⁿ	ɔ̀ⁿ s íːⁿ	DB,SW
7346	thin (linear object, e.g. pole)	Yanda_Dom	mɛ̀nzù	m ɛ̀ n z ù	DB,SW
7347	thin (linear object, e.g. pole)	Yorno_So	ùjí:	ù dʒ íː	DB,SW
7348	thing (general term)	Ampari	yɛ́	j ɛ́	DB
7349	thing (general term)	Bankan_Tey	kɔ́n	k ɔ́ n	DB
7350	thing (general term)	Ben_Tey	kɔ́:ⁿ	k ɔ́ːⁿ	DB
7351	thing (general term)	Bunoge	wɛ̀:	w ɛ̀ː	DB
7352	thing (general term)	Dogul_Dom	góòŋ	ɡ ôː ŋ	DB
7353	thing (general term)	Gourou	kìsɛ́	k ì s ɛ́	DB
7354	thing (general term)	Jamsay_Douentza	cɛ̌:	tʃ ɛ̌ː	DB
7355	thing (general term)	Jamsay_Douentza	cìjɛ́	tʃ ì dʒ ɛ́	DB
7356	thing (general term)	Jamsay_Mondoro	cɛ̌:	tʃ ɛ̌ː	DB
7357	thing (general term)	Mombo	yɛ́:	j ɛ́ː	DB
7358	thing (general term)	Najamba	yèpà:bé	j è p àː b é	DB
7359	thing (general term)	Najamba	kóŋgò	k ó ŋ ɡ ò	DB
7360	thing (general term)	Nanga	yɛ̀kámâ	j ɛ̀ k á m â	DB
7361	thing (general term)	Nanga	kɔ́	k ɔ́	DB
7362	thing (general term)	Nanga	kɔ̀kámâ	k ɔ̀ k á m â	DB
7363	thing (general term)	Nanga	kɔ́ŋ	k ɔ́ ŋ	DB
7364	thing (general term)	Penange	yɛ̀:	j ɛ̀ː	DB
7365	thing (general term)	Perge_Tegu	kí:	k íː	DB
7366	thing (general term)	Sangha_So	kɪ́ðɛ́	k ɪ́ ð ɛ́	DB
