# Wordlist

# DATA
ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS	CONCEPT_LIST	VARIANTS
7894	thin (linear object, e.g. pole)	Togo_Kan	ùjú	u ˨ dʒ u ˦	DB,SW	
7895	thin (linear object, e.g. pole)	Tommo_So	ùsìý	u ˨ s i ˨ j ˦	DB,SW	
7896	thin (linear object, e.g. pole)	Toro_Tegu	ɔ̀ⁿsí:ⁿ	ɔ̃ ˨ s ĩː ˦	DB,SW	
7897	thin (linear object, e.g. pole)	Yanda_Dom	mɛ̀nzù	m ɛ ˨ n z u ˨	DB,SW	
7898	thin (linear object, e.g. pole)	Yorno_So	ùjí:	u ˨ dʒ iː ˦	DB,SW	
7899	thin (linear object, e.g. pole)	Dogul_Dom	mɛ̀njɛ́-ŋ́	m ɛ ˨ n dʒ ɛ ˦ ŋ ˦	DB,SW	
7900	thin (linear object, e.g. pole)	Donno_So	ùd-î:	u ˨ d iː ˥˩	DB,SW	
#
7902	thing (general term)	Bankan_Tey	kɔ́n	k ɔ ˦ n	DB	
7903	thing (general term)	Ben_Tey	kɔ́:ⁿ	k ɔ̃ː ˦	DB	
7904	thing (general term)	Bunoge	wɛ̀:	w ɛː ˨	DB	
7905	thing (general term)	Dogul_Dom	góòŋ	ɡ oː ˥˩ ŋ	DB	
7906	thing (general term)	Gourou	kìsɛ́	k i ˨ s ɛ ˦	DB	
7907	thing (general term)	Jamsay_Douentza	cɛ̌:	tʃ ɛː ˩˥	DB	tʃ i ˨ dʒ ɛ ˦
7910	thing (general term)	Mombo	yɛ́:	j ɛː ˦	DB	
7911	thing (general term)	Najamba	yèpà:bé	j e ˨ p aː ˨ b e ˦	DB	k o ˦ ŋ ɡ o ˨
7913	thing (general term)	Nanga	yɛ̀kámâ	j ɛ ˨ k a ˦ m a ˥˩	DB	k ɔ ˦ // k ɔ ˨ k a ˦ m a ˥˩ // k ɔ ˦ ŋ
7917	thing (general term)	Penange	yɛ̀:	j ɛː ˨	DB	
7918	thing (general term)	Perge_Tegu	kí:	k iː ˦	DB	
7920	thing (general term)	Tebul_Ure	cɛ́	tʃ ɛ ˦	DB	
7921	thing (general term)	Tiranige	wɛ̀:	w ɛː ˨	DB	
7922	thing (general term)	Togo_Kan	ɔ̀jɔ́	ɔ ˨ dʒ ɔ ˦	DB	
7923	thing (general term)	Tommo_So	kídɛ́	k i ˦ d ɛ ˦	DB	
7924	thing (general term)	Toro_Tegu	ɛ́sú	ɛ ˦ s u ˦	DB	ɛ ˨ s u ˨ l a ˨ ɡ u ˦
7926	thing (general term)	Yanda_Dom	kí	k i ˦	DB	
7927	thing (general term)	Yorno_So	kíjɛ́	k i ˦ dʒ ɛ ˦	DB	
7928	thing (general term)	Donno_So	kìdɛ́	k i ˨ d ɛ ˦	DB	
#
7952	thousand	Bankan_Tey	m̀bùsú	m ˨ b u ˨ s u ˦	DB	
7953	thousand	Ben_Tey	mùsú	m u ˨ s u ˦	DB	
7954	thousand	Bunoge	múnjù	m u ˦ n dʒ u ˨	DB	
7955	thousand	Dogul_Dom	mùɲjú	m u ˨ ɲ dʒ u ˦	DB	
7956	thousand	Gourou	mùsú	m u ˨ s u ˦	DB	
7957	thousand	Jamsay_Douentza	mùɲú	m u ˨ ɲ u ˦	DB	
7959	thousand	Mombo	múnjù	m u ˦ n dʒ u ˨	DB	
7960	thousand	Najamba	mùjú	m u ˨ dʒ u ˦	DB	
7961	thousand	Nanga	mùsú	m u ˨ s u ˦	DB	
7962	thousand	Penange	mùnjù	m u ˨ n dʒ u ˨	DB	
7963	thousand	Perge_Tegu	mùsú	m u ˨ s u ˦	DB	
7964	thousand	Tebul_Ure	mùdó	m u ˨ d o ˦	DB	
7965	thousand	Tiranige	mújúsìlà:mú	m u ˦ dʒ u ˦ s i ˨ l aː ˨ m u ˦	DB	
7966	thousand	Togo_Kan	mùɲú	m u ˨ ɲ u ˦	DB	
7967	thousand	Tommo_So	mùnjó	m u ˨ n dʒ o ˦	DB	t ɛ ˦ m i ˨ n d ɛ ˨ # n eː ˦
7969	thousand	Toro_Tegu	zɛ́mbɛ̀rɛ̀	z ɛ ˦ m b ɛ ˨ r ɛ ˨	DB	
7970	thousand	Yanda_Dom	mùzò	m u ˨ z o ˨	DB	
7971	thousand	Yorno_So	mùɲú	m u ˨ ɲ u ˦	DB	
7972	thousand	Donno_So	mùnjú	m u ˨ n dʒ u ˦	DB	
#
7974	three	Bangime	táàrù	t aː ˥˩ r u ˨	DB,SW	
7975	three	Bankan_Tey	tà:ní	t aː ˨ n i ˦	DB,SW	
7976	three	Ben_Tey	tà:nú	t aː ˨ n u ˦	DB,SW	
7977	three	Bunoge	tá:ndù	t aː ˦ n d u ˨	DB,SW	
7978	three	Dogul_Dom	táándù	t aː ˦ n d u ˨	DB,SW	
7979	three	Gourou	tà:nú	t aː ˨ n u ˦	DB,SW	
7980	three	Jamsay_Douentza	tǎ:n	t aː ˩˥ n	DB,SW	
7982	three	Mombo	tá:ndì	t aː ˦ n d i ˨	DB,SW	
7983	three	Najamba	tà:ndî:	t aː ˨ n d iː ˥˩	DB,SW	
7984	three	Nanga	tà:ndǐ:	t aː ˨ n d iː ˩˥	DB,SW	
7985	three	Penange	gè tá:ndì	ɡ e ˨ # t aː ˦ n d i ˨	DB,SW	t aː ˨ n d i ˨
7987	three	Perge_Tegu	tà:lú	t aː ˨ l u ˦	DB,SW	
7989	three	Tebul_Ure	tà:ndú	t aː ˨ n d u ˦	DB,SW	
7990	three	Tiranige	tá:ndí	t aː ˦ n d i ˦	DB,SW	
7991	three	Togo_Kan	tǎ:n	t aː ˩˥ n	DB,SW	t aː ˨ n u ˦
7993	three	Tommo_So	tààndú	t aː ˨ n d u ˦	DB,SW	
7994	three	Toro_Tegu	tà:lí	t aː ˨ l i ˦	DB,SW	
7995	three	Yanda_Dom	yètá:ndù	j e ˨ t aː ˦ n d u ˨	DB,SW	t aː ˦ n d u ˨
7997	three	Yorno_So	tǎ:n	t aː ˩˥ n	DB,SW	
7998	three	Donno_So	tà:nú	t aː ˨ n u ˦	DB,SW	
#
7999	throw (e.g. stone)	Bangime	ɡúɥú	ɡ u ˦ ɥ u ˦	DB,SW	
8000	throw (e.g. stone)	Bankan_Tey	gìsé	ɡ i ˨ s e ˦	DB,SW	
8001	throw (e.g. stone)	Ben_Tey	pɔ́tɔ́	p ɔ ˦ t ɔ ˦	DB,SW	
8002	throw (e.g. stone)	Bunoge	dɔ́ŋgɛ̀	d ɔ ˦ ŋ ɡ ɛ ˨	DB,SW	
8003	throw (e.g. stone)	Jamsay_Douentza	kámá	k a ˦ m a ˦	DB,SW	
8005	throw (e.g. stone)	Mombo	gújé	ɡ u ˦ dʒ e ˦	DB,SW	
8009	throw (e.g. stone)	Najamba	gìjí	ɡ i ˨ dʒ i ˦	DB,SW	e ˦ r // e ˨ r e ˨ // ɡ i ˨ dʒ e ˨
8010	throw (e.g. stone)	Nanga	gìsé	ɡ i ˨ s e ˦	DB,SW	
8011	throw (e.g. stone)	Penange	gúje	ɡ u ˦ dʒ e	DB,SW	
8012	throw (e.g. stone)	Perge_Tegu	pɔ́tɔ́	p ɔ ˦ t ɔ ˦	DB,SW	
8013	throw (e.g. stone)	Tebul_Ure	gìdé	ɡ i ˨ d e ˦	DB,SW	
8014	throw (e.g. stone)	Tiranige	pɔ́rɔ́	p ɔ ˦ r ɔ ˦	DB,SW	
8015	throw (e.g. stone)	Togo_Kan	kámá	k a ˦ m a ˦	DB,SW	
8016	throw (e.g. stone)	Tommo_So	jùmbó	dʒ u ˨ m b o ˦	DB,SW	
8017	throw (e.g. stone)	Toro_Tegu	dà:ⁿsá	d ãː ˨ s a ˦	DB,SW	d ãː ˨ s u ˦
8019	throw (e.g. stone)	Yanda_Dom	gìzé	ɡ i ˨ z e ˦	DB,SW	ɡ i ˨ z e ˨ l i ˦
8021	throw (e.g. stone)	Yorno_So	kámá	k a ˦ m a ˦	DB,SW	k a ˦ m u ˦
8023	throw (e.g. stone)	Donno_So	kámbà	k a ˦ m b a ˨	DB,SW	k a ˦ m b i ˨
#
8025	tie, tie up (sth or sb, with a rope)	Bangime	bàà	b aː ˨	DB,LJ,SW	
8026	tie, tie up (sth or sb, with a rope)	Bankan_Tey	pá:	p aː ˦	DB,LJ,SW	
8027	tie, tie up (sth or sb, with a rope)	Ben_Tey	páɣá	p a ˦ ɣ a ˦	DB,LJ,SW	
8028	tie, tie up (sth or sb, with a rope)	Bunoge	sɔ́jɛ̀	s ɔ ˦ dʒ ɛ ˨	DB,LJ,SW	
8029	tie, tie up (sth or sb, with a rope)	Dogul_Dom	kɔ̀mmɛ́	k ɔ ˨ m m ɛ ˦	DB,LJ,SW	
8030	tie, tie up (sth or sb, with a rope)	Gourou	páɣá	p a ˦ ɣ a ˦	DB,LJ,SW	
8031	tie, tie up (sth or sb, with a rope)	Jamsay_Douentza	págá	p a ˦ ɡ a ˦	DB,LJ,SW	p a ˦ ɡ a ˦ l i ˨
8033	tie, tie up (sth or sb, with a rope)	Mombo	págé	p a ˦ ɡ e ˦	DB,LJ,SW	
8034	tie, tie up (sth or sb, with a rope)	Najamba	pàgè	p a ˨ ɡ e ˨	DB,LJ,SW	p a ˦ ɡ i ˦
8036	tie, tie up (sth or sb, with a rope)	Nanga	págí	p a ˦ ɡ i ˦	DB,LJ,SW	
8037	tie, tie up (sth or sb, with a rope)	Penange	sɔ́jɛ́	s ɔ ˦ dʒ ɛ ˦	DB,LJ,SW	
8038	tie, tie up (sth or sb, with a rope)	Perge_Tegu	págá	p a ˦ ɡ a ˦	DB,LJ,SW	
8039	tie, tie up (sth or sb, with a rope)	Tebul_Ure	kɔ́mbú	k ɔ ˦ m b u ˦	DB,LJ,SW	
8040	tie, tie up (sth or sb, with a rope)	Tiranige	págó	p a ˦ ɡ o ˦	DB,LJ,SW	
8041	tie, tie up (sth or sb, with a rope)	Togo_Kan	págá	p a ˦ ɡ a ˦	DB,LJ,SW	
8042	tie, tie up (sth or sb, with a rope)	Tommo_So	kɔ́mmɔ́	k ɔ ˦ m m ɔ ˦	DB,LJ,SW	
8043	tie, tie up (sth or sb, with a rope)	Toro_Tegu	págá	p a ˦ ɡ a ˦	DB,LJ,SW	p a ˦ ɡ u ˦
8045	tie, tie up (sth or sb, with a rope)	Yanda_Dom	kɔ́málì	k ɔ ˦ m a ˦ l i ˨	DB,LJ,SW	k ɔ ˦ m ɔ ˦
8047	tie, tie up (sth or sb, with a rope)	Yorno_So	kɔ́mɔ́	k ɔ ˦ m ɔ ˦	DB,LJ,SW	p a ˦ ɡ a ˦ // p a ˦ ɡ u ˦
8050	tie, tie up (sth or sb, with a rope)	Donno_So	kɔ́mmɔ̀	k ɔ ˦ m m ɔ ˨	DB,LJ,SW	k ɔ ˦ m m ɛ ˨
#
8053	time, moment in time	Bankan_Tey	wágátù	w a ˦ ɡ a ˦ t u ˨	DB	w a ˦ w t u ˨
8055	time, moment in time	Ben_Tey	dógúrú	d o ˦ ɡ u ˦ r u ˦	DB	w a ˦ ɡ a ˦ t u ˨
8057	time, moment in time	Bunoge	wàgàr	w a ˨ ɡ a ˨ r	DB	
8058	time, moment in time	Dogul_Dom	wàgátù	w a ˨ ɡ a ˦ t u ˨	DB	w aː ˥˩ r
8060	time, moment in time	Gourou	dógúrú	d o ˦ ɡ u ˦ r u ˦	DB	
8061	time, moment in time	Jamsay_Douentza	dógúrú	d o ˦ ɡ u ˦ r u ˦	DB	w a ˦ k a ˦ t i ˨
8063	time, moment in time	Mombo	wágárù	w a ˦ ɡ a ˦ r u ˨	DB	
8064	time, moment in time	Najamba	sárà	s a ˦ r a ˨	DB	w a ˦ ɡ a ˨ t i ˨ // w a ˦ k a ˨ t i ˨
8067	time, moment in time	Nanga	wágádí	w a ˦ ɡ a ˦ d i ˦	DB	w a ˦ ɡ a ˦ t i ˦
8069	time, moment in time	Penange	wàgàr	w a ˨ ɡ a ˨ r	DB	
8070	time, moment in time	Perge_Tegu	dógúrú	d o ˦ ɡ u ˦ r u ˦	DB	w a ˦ ɡ a ˦ t u ˨
8072	time, moment in time	Tebul_Ure	wágádú	w a ˦ ɡ a ˦ d u ˦	DB	w a ˦ ɡ a ˦ t i ˦
8074	time, moment in time	Tiranige	wákátí	w a ˦ k a ˦ t i ˦	DB	
8075	time, moment in time	Togo_Kan	dógúrú	d o ˦ ɡ u ˦ r u ˦	DB	t e ˨ ŋ e ˦
8077	time, moment in time	Tommo_So	wágádú	w a ˦ ɡ a ˦ d u ˦	DB	w aː ˦ r u ˦
8079	time, moment in time	Toro_Tegu	òsùtúrú	o ˨ s u ˨ t u ˦ r u ˦	DB	t u ˨ w̃ ɔ ˦ // w a ˦ ɣ a ˦ t u ˨ // w a ˦ k a ˦ t u ˨
8083	time, moment in time	Yanda_Dom	dó:rù	d oː ˦ r u ˨	DB	w a ˦ ɡ a ˨ t u ˨
8085	time, moment in time	Yorno_So	dógúrú	d o ˦ ɡ u ˦ r u ˦	DB	w aː ˦ r u ˦
8087	time, moment in time	Donno_So	wágùrù	w a ˦ ɡ u ˨ r u ˨	DB	
#
8089	tongue	Bangime	n nɔ̀ɔ́ n jéréndɛ̀	n # n ɔː ˩˥ # n # dʒ e ˦ r e ˦ n d ɛ ˨	DB,LJ,SW	
8090	tongue	Bankan_Tey	lɛ̀mbìrɛ̂	l ɛ ˨ m b i ˨ r ɛ ˥˩	DB,LJ,SW	
8091	tongue	Ben_Tey	lɛ̀mdɛ̂:	l ɛ ˨ m d ɛː ˥˩	DB,LJ,SW	
8092	tongue	Bunoge	dɛ̀ndɛ̀bè	d ɛ ˨ n d ɛ ˨ b e ˨	DB,LJ,SW	
8093	tongue	Dogul_Dom	nɛ̀ɛ̀ndá	n ɛː ˨ n d a ˦	DB,LJ,SW	
8094	tongue	Gourou	nɛ̀nɛ́	n ɛ ˨ n ɛ ˦	DB,LJ,SW	
8095	tongue	Jamsay_Douentza	nɛ̀nɛ́	n ɛ ˨ n ɛ ˦	DB,LJ,SW	
8097	tongue	Mombo	nè:ndé	n eː ˨ n d e ˦	DB,LJ,SW	
8098	tongue	Najamba	nɛ̌ndɛ̀:	n ɛ ˩˥ n d ɛː ˨	DB,LJ,SW	n ɛ ˩˥ n d ɔː ˨
8100	tongue	Nanga	nɛ́ndɛ̀	n ɛ ˦ n d ɛ ˨	DB,LJ,SW	
8101	tongue	Penange	nɛ̀mdɛ̀	n ɛ ˨ m d ɛ ˨	DB,LJ,SW	
8102	tongue	Perge_Tegu	lɛ̀lɛ́	l ɛ ˨ l ɛ ˦	DB,LJ,SW	
8104	tongue	Tebul_Ure	nɛ́ndɛ́	n ɛ ˦ n d ɛ ˦	DB,LJ,SW	
8105	tongue	Tiranige	nɛ́:ndɛ̀	n ɛː ˦ n d ɛ ˨	DB,LJ,SW	
8106	tongue	Togo_Kan	nɛ́nɛ́	n ɛ ˦ n ɛ ˦	DB,LJ,SW	
8107	tongue	Tommo_So	nííndɛ́	n iː ˦ n d ɛ ˦	DB,LJ,SW	
8110	tongue	Toro_Tegu	lèlá	l e ˨ l a ˦	DB,LJ,SW	
8111	tongue	Yanda_Dom	nɛ̀mdà	n ɛ ˨ m d a ˨	DB,LJ,SW	
8112	tongue	Yorno_So	nɛ́nɛ́	n ɛ ˦ n ɛ ˦	DB,LJ,SW	n ɛ ˨ n ɛː ˩˥
8114	tongue	Donno_So	nɛ́:ndɛ̀	n ɛː ˦ n d ɛ ˨	DB,LJ,SW	
#
8116	tooth	Bangime	n nɔ́ɔ̀ ŋɔ́ síìⁿ	n # n ɔː ˥˩ # ŋ ɔ ˦ # s ĩː ˥˩	DB,LJ,SW	
8117	tooth	Bankan_Tey	ɲìrⁿɛ́	ɲ i ˨ r̃ ɛ ˦	DB,LJ,SW	ŋ i ˨ r̃ ɛ ˦
8119	tooth	Ben_Tey	ìrⁿí	i ˨ r̃ i ˦	DB,LJ,SW	i ˨ r̃ u ˦
8121	tooth	Bunoge	ʔínì	ʔ i ˦ n i ˨	DB,LJ,SW	
8122	tooth	Dogul_Dom	íínò	iː ˦ n o ˨	DB,LJ,SW	
8123	tooth	Gourou	ìrⁿé	i ˨ r̃ e ˦	DB,LJ,SW	
8124	tooth	Jamsay_Douentza	ìrⁿé	i ˨ r̃ e ˦	DB,LJ,SW	
8126	tooth	Mombo	ínnì	i ˦ n n i ˨	DB,LJ,SW	
8127	tooth	Najamba	ìnɛ̌:	i ˨ n ɛː ˩˥	DB,LJ,SW	i ˨ n ɔː ˩˥
8129	tooth	Nanga	ìnɛ́	i ˨ n ɛ ˦	DB,LJ,SW	i ˨ r̃ ɛ ˦ // n ˨ n ɛ ˦
8132	tooth	Penange	ìnì	i ˨ n i ˨	DB,LJ,SW	
8133	tooth	Perge_Tegu	ìrⁿé	i ˨ r̃ e ˦	DB,LJ,SW	
8135	tooth	Tebul_Ure	ǐn	i ˩˥ n	DB,LJ,SW	i ˨ n u ˦
8137	tooth	Tiranige	íníŋgé	i ˦ n i ˦ ŋ ɡ e ˦	DB,LJ,SW	
8138	tooth	Togo_Kan	ìrⁿí	i ˨ r̃ i ˦	DB,LJ,SW	
8139	tooth	Tommo_So	ìnú	i ˨ n u ˦	DB,LJ,SW	
8142	tooth	Toro_Tegu	jìrⁿó	dʒ i ˨ r̃ o ˦	DB,LJ,SW	
8143	tooth	Yanda_Dom	ìn	i ˨ n	DB,LJ,SW	
8144	tooth	Yorno_So	ɛ̌n	ɛ ˩˥ n	DB,LJ,SW	
8145	tooth	Donno_So	ìnú	i ˨ n u ˦	DB,LJ,SW	
#
8192	tree bark	Tommo_So	jóyⁿ	dʒ o ˦ j̃	DB,SW	k o ˦ k o ˦ b u ˦
8195	tree bark	Toro_Tegu	kǒw	k o ˩˥ w	DB,SW	t i ˨ w̃ a ˦ # k o ˥˩ w
8197	tree bark	Yanda_Dom	tìmèsábú	t i ˨ m e ˨ s a ˦ b u ˦	DB,SW	
8198	tree bark	Donno_So	kòmbě:	k o ˨ m b eː ˩˥	DB,SW	
8168	tree bark	Bangime	kʷéɛ̀	kʷ e ˦ ɛ ˨	DB,SW	ʒ a ˨ ɣ a ˨
8170	tree bark	Bankan_Tey	kòkòmbû:	k o ˨ k o ˨ m b uː ˥˩	DB,SW	t u ˨ n d u ˦
8172	tree bark	Ben_Tey	kìkòmbî:	k i ˨ k o ˨ m b iː ˥˩	DB,SW	k o ˨ m b iː ˥˩ // k u ˨ k o ˨ m b iː ˥˩
8175	tree bark	Bunoge	kòbàlì	k o ˨ b a ˨ l i ˨	DB,SW	t i ˨ l i ˨ ŋ ɡ e ˦ k o ˨ b a ˦ l i ˨
8177	tree bark	Dogul_Dom	kìŋìnɔ̀ kɔ̀mùnú	k i ˨ ŋ i ˨ n ɔ ˨ # k ɔ ˨ m u ˨ n u ˦	DB,SW	
8178	tree bark	Gourou	zǎyⁿ	z a ˩˥ j̃	DB,SW	
8179	tree bark	Jamsay_Douentza	jǎyⁿ	dʒ a ˩˥ j̃	DB,SW	dʒ e ˥˩ j
8182	tree bark	Mombo	kòmbòlí	k o ˨ m b o ˨ l i ˦	DB,SW	
8183	tree bark	Nanga	tùmà	t u ˨ m a ˨	DB,SW	t u ˨ m a ˨ p oː ˥˩
8185	tree bark	Penange	témbú	t e ˦ m b u ˦	DB,SW	
8186	tree bark	Perge_Tegu	gɛ̂:ⁿ	ɡ ɛ̃ː ˥˩	DB,SW	
8189	tree bark	Tebul_Ure	kóbé	k o ˦ b e ˦	DB,SW	
8190	tree bark	Tiranige	kóy	k o ˦ j	DB,SW	
8191	tree bark	Togo_Kan	kòkǒ:	k o ˨ k oː ˩˥	DB,SW	
#
8200	tree or large woody shrub	Bangime	dʷàɛ̀	dʷ a ˨ ɛ ˨	DB,SW	dʷ aː ˨
8202	tree or large woody shrub	Bankan_Tey	tìměyⁿ	t i ˨ m e ˩˥ j̃	DB,SW	
8203	tree or large woody shrub	Ben_Tey	tìwⁿɛ̌yⁿ	t i ˨ w̃ ɛ ˩˥ j̃	DB,SW	
8204	tree or large woody shrub	Bunoge	tílíŋgè	t i ˦ l i ˦ ŋ ɡ e ˨	DB,SW	
8205	tree or large woody shrub	Dogul_Dom	kíŋúnɔ̀	k i ˦ ŋ u ˦ n ɔ ˨	DB,SW	
8206	tree or large woody shrub	Jamsay_Douentza	tìwⁿé	t i ˨ w̃ e ˦	DB,SW	
8208	tree or large woody shrub	Mombo	tíníŋgɔ̀	t i ˦ n i ˦ ŋ ɡ ɔ ˨	DB,SW	
8209	tree or large woody shrub	Najamba	tìmɛ̂:	t i ˨ m ɛː ˥˩	DB,SW	t i ˨ m ɔː ˥˩
8211	tree or large woody shrub	Nanga	tùmá	t u ˨ m a ˦	DB,SW	
8212	tree or large woody shrub	Penange	tìndìgɔ̀	t i ˨ n d i ˨ ɡ ɔ ˨	DB,SW	
8213	tree or large woody shrub	Perge_Tegu	tìwⁿɛ́	t i ˨ w̃ ɛ ˦	DB,SW	
8214	tree or large woody shrub	Tebul_Ure	tìmǎ:	t i ˨ m aː ˩˥	DB,SW	
8215	tree or large woody shrub	Tiranige	tílŋgɔ́	t i ˦ l ŋ ɡ ɔ ˦	DB,SW	
8216	tree or large woody shrub	Togo_Kan	tìmɛ́	t i ˨ m ɛ ˦	DB,SW	
8217	tree or large woody shrub	Tommo_So	tìmɛ́	t i ˨ m ɛ ˦	DB,SW	u ˨ r i ˨ j o ˦
8219	tree or large woody shrub	Toro_Tegu	tìwⁿá	t i ˨ w̃ a ˦	DB,SW	t i ˨ w̃ a ˨ n aː ˦
8221	tree or large woody shrub	Yanda_Dom	tìmè	t i ˨ m e ˨	DB,SW	t i ˨ m ɛ ˨
8223	tree or large woody shrub	Yorno_So	tɛ̀wⁿɛ́	t ɛ ˨ w̃ ɛ ˦	DB,SW	
8224	tree or large woody shrub	Donno_So	tìmmɛ́	t i ˨ m m ɛ ˦	DB,SW	
#
8252	two	Bangime	jìndò	dʒ i ˨ n d o ˨	DB,SW	
8253	two	Bankan_Tey	yǒy	j o ˩˥ j	DB,SW	
8254	two	Ben_Tey	yěy	j e ˩˥ j	DB,SW	
8255	two	Bunoge	dè:gà	d eː ˨ ɡ a ˨	DB,SW	
8256	two	Dogul_Dom	néégè	n eː ˦ ɡ e ˨	DB,SW	
8257	two	Gourou	lɛ̌y	l ɛ ˩˥ j	DB,SW	
8258	two	Jamsay_Douentza	lɛ̌y	l ɛ ˩˥ j	DB,SW	
8260	two	Mombo	nɛ́:ŋgá	n ɛː ˦ ŋ ɡ a ˦	DB,SW	
8261	two	Najamba	nô:y	n oː ˥˩ j	DB,SW	
8262	two	Nanga	wǒy	w o ˩˥ j	DB,SW	
8263	two	Penange	gè nègá	ɡ e ˨ # n e ˨ ɡ a ˦	DB,SW	n e ˨ ɡ a ˨ // n eː ˦ ŋ ɡ a ˦
8266	two	Perge_Tegu	lěy	l e ˩˥ j	DB,SW	
8268	two	Tebul_Ure	lé:rú	l eː ˦ r u ˦	DB,SW	
8269	two	Tiranige	nì:ŋgà	n iː ˨ ŋ ɡ a ˨	DB,SW	
8270	two	Togo_Kan	lɔ́y	l ɔ ˦ j	DB,SW	
8271	two	Tommo_So	néé	n eː ˦	DB,SW	
8272	two	Toro_Tegu	lěy	l e ˩˥ j	DB,SW	
8273	two	Yanda_Dom	yènɔ́:	j e ˨ n ɔː ˦	DB,SW	n ɔː ˦
8275	two	Yorno_So	lɛ́y	l ɛ ˦ j	DB,SW	
8276	two	Donno_So	lɛ᷈y	l ɛ ˧˦˧ j	DB,SW	
#
8279	under (sth)	Bangime	ɡúrù	ɡ u ˦ r u ˨	DB,SW	
8280	under (sth)	Bankan_Tey	bóndò:	b o ˦ n d oː ˨	DB,SW	b u ˦ w o ˨
8282	under (sth)	Ben_Tey	bólò:	b o ˦ l oː ˨	DB,SW	
8283	under (sth)	Bunoge	bù:nà à	b uː ˨ n a ˨ # a ˨	DB,SW	
8284	under (sth)	Gourou	dósù	d o ˦ s u ˨	DB,SW	
8285	under (sth)	Jamsay_Douentza	mà dójù	m a ˨ # d o ˦ dʒ u ˨	DB,SW	m a ˨ # d o ˦ dʒ u ˦ # l e ˦
8287	under (sth)	Mombo	sí: sùgù:ⁿ	s iː ˦ # s u ˨ ɡ ũː ˨	DB,SW	
8288	under (sth)	Najamba	mà	m a ˨	DB,SW	
8289	under (sth)	Penange	bà	b a ˨	DB,SW	
8290	under (sth)	Perge_Tegu	wà bɛ̀rɛ̂:	w a ˨ # b ɛ ˨ r ɛː ˥˩	DB,SW	
8291	under (sth)	Tebul_Ure	nɛ̀	n ɛ ˨	DB,SW	
8292	under (sth)	Tiranige	ŋà	ŋ a ˨	DB,SW	
8293	under (sth)	Togo_Kan	bɔ́rɔ̀	b ɔ ˦ r ɔ ˨	DB,SW	
8294	under (sth)	Tommo_So	dúú nɛ	d uː ˦ # n ɛ	DB,SW	
8295	under (sth)	Toro_Tegu	dósù	d o ˦ s u ˨	DB,SW	
8296	under (sth)	Yanda_Dom	nà	n a ˨	DB,SW	
8297	under (sth)	Yorno_So	dû:	d uː ˥˩	DB,SW	d uː ˥˩ # n ɛ ˨
8299	under (sth)	Dogul_Dom	sìgà-ŋ̀ dà:	s i ˨ ɡ a ˨ ŋ ˨ # d aː ˨	DB,SW	d u ˨ n d u ˨ ŋ # d aː ˨
8301	under (sth)	Donno_So	jòè rà:	dʒ o ˨ e ˨ # r aː ˨	DB,SW	
8302	under (sth)	Nanga	dósì gò	d o ˦ s i ˨ # ɡ o ˨	DB,SW	d o ˦ s i ˨
#
8304	vomit (verb only)	Bangime	ɲɛ̀ɛ́ndí	ɲ ɛː ˩˥ n d i ˦	DB,SW	
8305	vomit (verb only)	Bankan_Tey	gùrá	ɡ u ˨ r a ˦	DB,SW	
8306	vomit (verb only)	Ben_Tey	gùrɔ́	ɡ u ˨ r ɔ ˦	DB,SW	
8307	vomit (verb only)	Bunoge	sɛ̂:	s ɛː ˥˩	DB,SW	
8308	vomit (verb only)	Dogul_Dom	wɛ̀sɛ́	w ɛ ˨ s ɛ ˦	DB,SW	
8309	vomit (verb only)	Gourou	tɔ́:	t ɔː ˦	DB,SW	
8310	vomit (verb only)	Jamsay_Douentza	tɔ́:	t ɔː ˦	DB,SW	
8312	vomit (verb only)	Mombo	sóríŋgè swɛ́:	s o ˦ r i ˦ ŋ ɡ e ˨ # s w ɛː ˦	DB,SW	
8319	vomit (verb only)	Tebul_Ure	gùlɔ́	ɡ u ˨ l ɔ ˦	DB,SW	
8325	vomit (verb only)	Toro_Tegu	bìtó	b i ˨ t o ˦	DB,SW	b i ˨ t u ˦ // ɡ u ˨ r ɔ ˦ // ɡ u ˨ r u ˦
8331	vomit (verb only)	Yorno_So	gùlɔ́	ɡ u ˨ l ɔ ˦	DB,SW	
8332	vomit (verb only)	Donno_So	wɛ̀dɛ́	w ɛ ˨ d ɛ ˦	DB,SW	w ɛ ˦ d ɛ ˨
8313	vomit (verb only)	Najamba	úl	u ˦ l	DB,SW	u ˨ l e ˨
8315	vomit (verb only)	Nanga	úró	u ˦ r o ˦	DB,SW	
8316	vomit (verb only)	Penange	swɛ́:	s w ɛː ˦	DB,SW	
8317	vomit (verb only)	Perge_Tegu	gùrɔ́	ɡ u ˨ r ɔ ˦	DB,SW	
8320	vomit (verb only)	Tiranige	ɛ́njɔ́	ɛ ˦ n dʒ ɔ ˦	DB,SW	
8321	vomit (verb only)	Togo_Kan	gùrɔ́	ɡ u ˨ r ɔ ˦	DB,SW	
8322	vomit (verb only)	Tommo_So	gùlɔ́	ɡ u ˨ l ɔ ˦	DB,SW	
8329	vomit (verb only)	Yanda_Dom	úló	u ˦ l o ˦	DB,SW	u ˨ l o ˨ l i ˦
#
